"","estimator","estimate","r","n"
"32891","PS",1.0572288271851,0.1,2000
"32892","HML",1.07811611302501,0.1,2000
"32893","LS",1.05832199573675,0.1,2000
"32894","PS",1.09401338511986,0.1,2000
"32895","HML",1.0478583527257,0.1,2000
"32896","LS",1.07566669957577,0.1,2000
"32897","PS",1.33458062995024,0.1,2000
"32898","HML",1.11430288581226,0.1,2000
"32899","LS",1.08824038386515,0.1,2000
"32900","PS",0.826889599285408,0.1,2000
"32901","HML",1.18658465748664,0.1,2000
"32902","LS",1.0261343047936,0.1,2000
"32903","PS",1.02248192589985,0.1,2000
"32904","HML",1.00311514842884,0.1,2000
"32905","LS",1.06849552727475,0.1,2000
"32906","PS",1.36243468071634,0.1,2000
"32907","HML",0.988878567676651,0.1,2000
"32908","LS",0.99679056913516,0.1,2000
"32909","PS",1.19412005972726,0.1,2000
"32910","HML",0.959548372536142,0.1,2000
"32911","LS",1.04340337159563,0.1,2000
"32912","PS",0.988452537762443,0.1,2000
"32913","HML",0.941261834710114,0.1,2000
"32914","LS",1.0611786631188,0.1,2000
"32915","PS",1.19204921958648,0.1,2000
"32916","HML",1.07846696178911,0.1,2000
"32917","LS",0.989992841778881,0.1,2000
"32918","PS",0.82766130724209,0.1,2000
"32919","HML",1.01042858326973,0.1,2000
"32920","LS",1.02315106847764,0.1,2000
"32921","PS",1.0110705164433,0.1,2000
"32922","HML",0.914750531014124,0.1,2000
"32923","LS",1.06546072369238,0.1,2000
"32924","PS",1.31910694790706,0.1,2000
"32925","HML",1.01942660825788,0.1,2000
"32926","LS",1.0405941799913,0.1,2000
"32927","PS",1.60492847716789,0.1,2000
"32928","HML",0.958838095920661,0.1,2000
"32929","LS",1.00388248384491,0.1,2000
"32930","PS",0.859673762675092,0.1,2000
"32931","HML",1.01358852099967,0.1,2000
"32932","LS",1.00556007091964,0.1,2000
"32933","PS",1.11810619935476,0.1,2000
"32934","HML",0.988268069104895,0.1,2000
"32935","LS",0.995350309563911,0.1,2000
"32936","PS",1.48391867441789,0.1,2000
"32937","HML",0.933004479449722,0.1,2000
"32938","LS",1.0894162644898,0.1,2000
"32939","PS",1.24122061384486,0.1,2000
"32940","HML",1.04442073240234,0.1,2000
"32941","LS",0.94520417688287,0.1,2000
"32942","PS",0.9054824187395,0.1,2000
"32943","HML",0.917224247785253,0.1,2000
"32944","LS",1.04161561899967,0.1,2000
"32945","PS",0.939265005696444,0.1,2000
"32946","HML",0.967847136414011,0.1,2000
"32947","LS",1.05362598589976,0.1,2000
"32948","PS",0.991661858347248,0.1,2000
"32949","HML",1.05517152785395,0.1,2000
"32950","LS",1.05585612352514,0.1,2000
"32951","PS",1.32671768562876,0.1,2000
"32952","HML",1.03986231713134,0.1,2000
"32953","LS",1.04071708795963,0.1,2000
"32954","PS",0.814609325218221,0.1,2000
"32955","HML",1.03460406815272,0.1,2000
"32956","LS",1.00801324656767,0.1,2000
"32957","PS",1.07181136307092,0.1,2000
"32958","HML",0.972410840309222,0.1,2000
"32959","LS",1.01409638344885,0.1,2000
"32960","PS",0.706350696063706,0.1,2000
"32961","HML",0.884064414216535,0.1,2000
"32962","LS",0.996166976137328,0.1,2000
"32963","PS",0.976753322729571,0.1,2000
"32964","HML",0.952429834751712,0.1,2000
"32965","LS",1.06872833635393,0.1,2000
"32966","PS",1.15086685488302,0.1,2000
"32967","HML",0.988557960136988,0.1,2000
"32968","LS",0.924262168735201,0.1,2000
"32969","PS",0.736387409601599,0.1,2000
"32970","HML",0.839154418760295,0.1,2000
"32971","LS",1.00558819441378,0.1,2000
"32972","PS",0.704669747942256,0.1,2000
"32973","HML",1.0164377429311,0.1,2000
"32974","LS",1.01930363837711,0.1,2000
"32975","PS",0.685805046824845,0.1,2000
"32976","HML",0.983430002213212,0.1,2000
"32977","LS",1.15649429541788,0.1,2000
"32978","PS",0.953995407341583,0.1,2000
"32979","HML",1.16492000727744,0.1,2000
"32980","LS",0.932281261486403,0.1,2000
"32981","PS",0.809119043880669,0.1,2000
"32982","HML",0.947223061487692,0.1,2000
"32983","LS",0.955061625225467,0.1,2000
"32984","PS",0.740880125450426,0.1,2000
"32985","HML",1.04866635141093,0.1,2000
"32986","LS",0.989727196614398,0.1,2000
"32987","PS",1.11525646660468,0.1,2000
"32988","HML",0.90938229932845,0.1,2000
"32989","LS",0.993966628303058,0.1,2000
"32990","PS",0.598498609200508,0.1,2000
"32991","HML",1.06172997535185,0.1,2000
"32992","LS",0.977100467005298,0.1,2000
"32993","PS",0.864169812887735,0.1,2000
"32994","HML",0.989199568650777,0.1,2000
"32995","LS",1.07174930570687,0.1,2000
"32996","PS",1.26361805731389,0.1,2000
"32997","HML",1.03846917209822,0.1,2000
"32998","LS",0.999944209839589,0.1,2000
"32999","PS",1.56887943943428,0.1,2000
"33000","HML",0.878766724584569,0.1,2000
"33001","LS",1.05222538238433,0.11,2000
"33002","PS",1.03750846087691,0.11,2000
"33003","HML",1.04431491501094,0.11,2000
"33004","LS",1.07321586567587,0.11,2000
"33005","PS",1.46705088451247,0.11,2000
"33006","HML",0.926323962088578,0.11,2000
"33007","LS",0.980523438182437,0.11,2000
"33008","PS",1.27687039492332,0.11,2000
"33009","HML",0.842073861695231,0.11,2000
"33010","LS",0.969523553401499,0.11,2000
"33011","PS",1.45277106987663,0.11,2000
"33012","HML",0.835677546509361,0.11,2000
"33013","LS",1.07377792438186,0.11,2000
"33014","PS",0.363166471435845,0.11,2000
"33015","HML",1.05457565080647,0.11,2000
"33016","LS",1.06571048103841,0.11,2000
"33017","PS",0.93842528764568,0.11,2000
"33018","HML",1.09055445887864,0.11,2000
"33019","LS",1.06460588731077,0.11,2000
"33020","PS",1.13331663957226,0.11,2000
"33021","HML",1.10731473559547,0.11,2000
"33022","LS",1.02421157211257,0.11,2000
"33023","PS",1.05002140215411,0.11,2000
"33024","HML",0.945548178597833,0.11,2000
"33025","LS",1.03265573002981,0.11,2000
"33026","PS",1.03222146789566,0.11,2000
"33027","HML",0.95765944054772,0.11,2000
"33028","LS",1.0432674920883,0.11,2000
"33029","PS",1.07804754356241,0.11,2000
"33030","HML",1.01672793003898,0.11,2000
"33031","LS",1.0599552094047,0.11,2000
"33032","PS",1.16207015777634,0.11,2000
"33033","HML",1.11418036331229,0.11,2000
"33034","LS",1.03175136298434,0.11,2000
"33035","PS",1.19979306430832,0.11,2000
"33036","HML",0.915783071264658,0.11,2000
"33037","LS",1.04172556843822,0.11,2000
"33038","PS",1.22050603194028,0.11,2000
"33039","HML",1.04419469828647,0.11,2000
"33040","LS",0.963486103555465,0.11,2000
"33041","PS",1.23332267282541,0.11,2000
"33042","HML",0.921449371049379,0.11,2000
"33043","LS",1.05240738099609,0.11,2000
"33044","PS",1.10914875342424,0.11,2000
"33045","HML",0.979588506406244,0.11,2000
"33046","LS",1.04182326401286,0.11,2000
"33047","PS",0.767081136053648,0.11,2000
"33048","HML",1.12441859093818,0.11,2000
"33049","LS",1.05981653854796,0.11,2000
"33050","PS",1.35996361834481,0.11,2000
"33051","HML",0.962568298523551,0.11,2000
"33052","LS",1.09163823297026,0.11,2000
"33053","PS",0.705616067753161,0.11,2000
"33054","HML",1.14173674215288,0.11,2000
"33055","LS",1.01613442004732,0.11,2000
"33056","PS",0.857468591919821,0.11,2000
"33057","HML",0.995113695958989,0.11,2000
"33058","LS",1.14722884809566,0.11,2000
"33059","PS",1.02084552538808,0.11,2000
"33060","HML",1.11996000477454,0.11,2000
"33061","LS",1.09618086586446,0.11,2000
"33062","PS",1.14366693407358,0.11,2000
"33063","HML",0.992527065126334,0.11,2000
"33064","LS",1.02579072083987,0.11,2000
"33065","PS",1.27629937778694,0.11,2000
"33066","HML",1.02000689868748,0.11,2000
"33067","LS",1.09842677774578,0.11,2000
"33068","PS",1.00242271936005,0.11,2000
"33069","HML",0.96406877719998,0.11,2000
"33070","LS",1.06827106823799,0.11,2000
"33071","PS",0.727637729410477,0.11,2000
"33072","HML",1.01648868072636,0.11,2000
"33073","LS",1.11437756145255,0.11,2000
"33074","PS",0.229846701538591,0.11,2000
"33075","HML",1.15293129503551,0.11,2000
"33076","LS",0.969939964508976,0.11,2000
"33077","PS",0.805183672989621,0.11,2000
"33078","HML",0.969208532503755,0.11,2000
"33079","LS",1.06583278807571,0.11,2000
"33080","PS",1.10016985144228,0.11,2000
"33081","HML",1.06578042694268,0.11,2000
"33082","LS",1.02860281411012,0.11,2000
"33083","PS",0.983798605869281,0.11,2000
"33084","HML",1.02988905979595,0.11,2000
"33085","LS",1.00384569537455,0.11,2000
"33086","PS",1.26782902070485,0.11,2000
"33087","HML",0.858901949994397,0.11,2000
"33088","LS",0.988627620955773,0.11,2000
"33089","PS",1.30400714441457,0.11,2000
"33090","HML",0.87375920868568,0.11,2000
"33091","LS",1.106764157383,0.11,2000
"33092","PS",0.801167527077726,0.11,2000
"33093","HML",1.12514878716165,0.11,2000
"33094","LS",0.995055254227997,0.11,2000
"33095","PS",0.711185832152117,0.11,2000
"33096","HML",0.955738514118943,0.11,2000
"33097","LS",0.976673426710036,0.11,2000
"33098","PS",1.48369934255607,0.11,2000
"33099","HML",0.908194894619595,0.11,2000
"33100","LS",1.02448928720622,0.11,2000
"33101","PS",1.14061239576909,0.11,2000
"33102","HML",1.04148140276075,0.11,2000
"33103","LS",1.05142806464542,0.11,2000
"33104","PS",1.52755329896893,0.11,2000
"33105","HML",1.01920707650141,0.11,2000
"33106","LS",1.00501028468094,0.11,2000
"33107","PS",1.12029460728549,0.11,2000
"33108","HML",0.874866324269681,0.11,2000
"33109","LS",1.05103604996613,0.11,2000
"33110","PS",1.12198356406034,0.11,2000
"33111","HML",0.973551354122176,0.11,2000
"33112","LS",1.05735540939195,0.11,2000
"33113","PS",1.07768988139664,0.11,2000
"33114","HML",0.965780927472823,0.11,2000
"33115","LS",1.04488549665201,0.11,2000
"33116","PS",0.913782853691032,0.11,2000
"33117","HML",0.988906456911858,0.11,2000
"33118","LS",0.959231989682974,0.11,2000
"33119","PS",1.4624216366519,0.11,2000
"33120","HML",0.928056291902934,0.11,2000
"33121","LS",1.06479302217538,0.11,2000
"33122","PS",1.365928196991,0.11,2000
"33123","HML",1.04981362907938,0.11,2000
"33124","LS",1.01577144876666,0.11,2000
"33125","PS",0.363206860813497,0.11,2000
"33126","HML",0.956660758947766,0.11,2000
"33127","LS",1.0032561055493,0.11,2000
"33128","PS",0.800836166415099,0.11,2000
"33129","HML",0.994856419868928,0.11,2000
"33130","LS",1.05057038522039,0.11,2000
"33131","PS",1.2334648229287,0.11,2000
"33132","HML",0.989020080271447,0.11,2000
"33133","LS",1.09255284740926,0.11,2000
"33134","PS",1.00276465298165,0.11,2000
"33135","HML",1.00357969776294,0.11,2000
"33136","LS",1.106659140381,0.11,2000
"33137","PS",1.34862297266476,0.11,2000
"33138","HML",1.02752723855754,0.11,2000
"33139","LS",1.0180472518794,0.11,2000
"33140","PS",1.69258154003037,0.11,2000
"33141","HML",0.908946969615535,0.11,2000
"33142","LS",1.00524318111039,0.11,2000
"33143","PS",1.09734232196029,0.11,2000
"33144","HML",1.0248208176228,0.11,2000
"33145","LS",1.0792335837356,0.11,2000
"33146","PS",1.20355916862078,0.11,2000
"33147","HML",1.06939704618993,0.11,2000
"33148","LS",1.00423222595456,0.11,2000
"33149","PS",1.18653921670598,0.11,2000
"33150","HML",0.904558097798472,0.11,2000
"33151","LS",1.04738054919043,0.11,2000
"33152","PS",1.11175438347689,0.11,2000
"33153","HML",1.10567719941972,0.11,2000
"33154","LS",1.00010603932066,0.11,2000
"33155","PS",0.848778653043963,0.11,2000
"33156","HML",1.03204013119727,0.11,2000
"33157","LS",1.11431072221958,0.11,2000
"33158","PS",0.830068594198159,0.11,2000
"33159","HML",1.13737508402752,0.11,2000
"33160","LS",0.948147377362943,0.11,2000
"33161","PS",1.0549635435112,0.11,2000
"33162","HML",0.873235191649516,0.11,2000
"33163","LS",0.983921134075894,0.11,2000
"33164","PS",0.611786586148096,0.11,2000
"33165","HML",0.987361618943726,0.11,2000
"33166","LS",0.99278682543003,0.11,2000
"33167","PS",1.38688820355795,0.11,2000
"33168","HML",0.90206763777557,0.11,2000
"33169","LS",0.988881042540317,0.11,2000
"33170","PS",1.01603383139636,0.11,2000
"33171","HML",0.99147686276048,0.11,2000
"33172","LS",1.01554556917181,0.11,2000
"33173","PS",0.650506218916824,0.11,2000
"33174","HML",1.05699049984487,0.11,2000
"33175","LS",1.02034112074202,0.11,2000
"33176","PS",1.36858175893271,0.11,2000
"33177","HML",0.960900589347782,0.11,2000
"33178","LS",1.03216462889527,0.11,2000
"33179","PS",1.24158443069611,0.11,2000
"33180","HML",0.947874310006412,0.11,2000
"33181","LS",1.10790276652019,0.11,2000
"33182","PS",0.964029496709655,0.11,2000
"33183","HML",1.03849926402287,0.11,2000
"33184","LS",1.01596845694354,0.11,2000
"33185","PS",0.934163865370313,0.11,2000
"33186","HML",1.01774929465495,0.11,2000
"33187","LS",1.01343474077714,0.11,2000
"33188","PS",0.761132797743647,0.11,2000
"33189","HML",0.979423777269961,0.11,2000
"33190","LS",1.02099714644753,0.11,2000
"33191","PS",1.03431176271819,0.11,2000
"33192","HML",0.9678937758626,0.11,2000
"33193","LS",1.08192848193193,0.11,2000
"33194","PS",1.31377444979289,0.11,2000
"33195","HML",0.926066836324944,0.11,2000
"33196","LS",1.02574612544569,0.11,2000
"33197","PS",1.22231110636093,0.11,2000
"33198","HML",1.03666951613603,0.11,2000
"33199","LS",1.05961122715247,0.11,2000
"33200","PS",1.45847432438303,0.11,2000
"33201","HML",0.976914925290608,0.11,2000
"33202","LS",0.999974567233779,0.11,2000
"33203","PS",0.776513800422783,0.11,2000
"33204","HML",1.0129098825712,0.11,2000
"33205","LS",0.939900044048291,0.11,2000
"33206","PS",0.885850053875506,0.11,2000
"33207","HML",0.917591729272801,0.11,2000
"33208","LS",1.05585757764185,0.11,2000
"33209","PS",1.16156057748638,0.11,2000
"33210","HML",0.970747885186909,0.11,2000
"33211","LS",1.03450727182169,0.11,2000
"33212","PS",1.00431239255619,0.11,2000
"33213","HML",1.03264636375068,0.11,2000
"33214","LS",0.997202290717807,0.11,2000
"33215","PS",1.34038353873874,0.11,2000
"33216","HML",0.999711852791808,0.11,2000
"33217","LS",1.05962914668647,0.11,2000
"33218","PS",0.752044465814055,0.11,2000
"33219","HML",1.07602891126269,0.11,2000
"33220","LS",1.04146457122945,0.11,2000
"33221","PS",1.59176009734184,0.11,2000
"33222","HML",0.908741704055908,0.11,2000
"33223","LS",1.03061812646307,0.11,2000
"33224","PS",1.48353058895823,0.11,2000
"33225","HML",0.964089214137778,0.11,2000
"33226","LS",0.972513079556813,0.11,2000
"33227","PS",0.793940475882735,0.11,2000
"33228","HML",0.995569630843773,0.11,2000
"33229","LS",1.07804302745129,0.11,2000
"33230","PS",0.785480124634548,0.11,2000
"33231","HML",1.09249380698334,0.11,2000
"33232","LS",0.994498438878314,0.11,2000
"33233","PS",1.30622287338349,0.11,2000
"33234","HML",0.899451477968587,0.11,2000
"33235","LS",1.06499392826758,0.11,2000
"33236","PS",1.137652097558,0.11,2000
"33237","HML",1.03332473385485,0.11,2000
"33238","LS",1.07064637335085,0.11,2000
"33239","PS",0.770993023285024,0.11,2000
"33240","HML",1.0561655647172,0.11,2000
"33241","LS",1.01025669925807,0.11,2000
"33242","PS",1.00681570724189,0.11,2000
"33243","HML",0.985509357513585,0.11,2000
"33244","LS",1.03031682879668,0.11,2000
"33245","PS",1.25789511414116,0.11,2000
"33246","HML",0.986446216843817,0.11,2000
"33247","LS",1.07746979865193,0.11,2000
"33248","PS",0.975243972771923,0.11,2000
"33249","HML",1.15987462580571,0.11,2000
"33250","LS",1.1358328936934,0.11,2000
"33251","PS",1.10458481672382,0.11,2000
"33252","HML",1.08966136605702,0.11,2000
"33253","LS",1.02857058389628,0.11,2000
"33254","PS",1.31701299451682,0.11,2000
"33255","HML",1.07958995193256,0.11,2000
"33256","LS",1.0852530367622,0.11,2000
"33257","PS",1.27078570788673,0.11,2000
"33258","HML",0.940510056603118,0.11,2000
"33259","LS",1.0907477442158,0.11,2000
"33260","PS",1.35840058200844,0.11,2000
"33261","HML",1.04594417099014,0.11,2000
"33262","LS",1.04218599618553,0.11,2000
"33263","PS",0.866635124982881,0.11,2000
"33264","HML",1.02991756216466,0.11,2000
"33265","LS",1.17307344492587,0.11,2000
"33266","PS",1.38618393911576,0.11,2000
"33267","HML",1.13788098069595,0.11,2000
"33268","LS",1.01429684692516,0.11,2000
"33269","PS",1.72424300096697,0.11,2000
"33270","HML",0.817643044362009,0.11,2000
"33271","LS",1.0252837693664,0.11,2000
"33272","PS",1.198692501053,0.11,2000
"33273","HML",0.950319135006794,0.11,2000
"33274","LS",0.988384267019411,0.11,2000
"33275","PS",1.41835843811849,0.11,2000
"33276","HML",0.888429059369339,0.11,2000
"33277","LS",1.00483143860343,0.11,2000
"33278","PS",0.981475286711245,0.11,2000
"33279","HML",0.949094181325538,0.11,2000
"33280","LS",1.08167025011691,0.11,2000
"33281","PS",1.23487302488799,0.11,2000
"33282","HML",1.00559486696228,0.11,2000
"33283","LS",1.02500143852694,0.11,2000
"33284","PS",1.08099092427051,0.11,2000
"33285","HML",0.97515223491767,0.11,2000
"33286","LS",1.01107344770378,0.11,2000
"33287","PS",0.979849688053307,0.11,2000
"33288","HML",0.981854780436542,0.11,2000
"33289","LS",0.964886022558978,0.11,2000
"33290","PS",1.2957416895264,0.11,2000
"33291","HML",1.03901221511983,0.11,2000
"33292","LS",1.02795575159676,0.11,2000
"33293","PS",0.58049952291977,0.11,2000
"33294","HML",1.02679872110644,0.11,2000
"33295","LS",1.0453855832611,0.11,2000
"33296","PS",1.1724293557854,0.11,2000
"33297","HML",1.03730339278015,0.11,2000
"33298","LS",1.01781099037891,0.11,2000
"33299","PS",0.797540437340709,0.11,2000
"33300","HML",0.971171264501277,0.11,2000
"33301","LS",1.00189441324243,0.12,2000
"33302","PS",1.15788677398223,0.12,2000
"33303","HML",0.913331337982203,0.12,2000
"33304","LS",1.0732182032485,0.12,2000
"33305","PS",1.08169140194939,0.12,2000
"33306","HML",1.00831494364983,0.12,2000
"33307","LS",1.12340691743836,0.12,2000
"33308","PS",1.19596208841018,0.12,2000
"33309","HML",1.13199521805293,0.12,2000
"33310","LS",1.05090339111967,0.12,2000
"33311","PS",1.42233927287899,0.12,2000
"33312","HML",1.00814116314863,0.12,2000
"33313","LS",0.985756544040365,0.12,2000
"33314","PS",1.46978357069457,0.12,2000
"33315","HML",0.888000678974695,0.12,2000
"33316","LS",0.969492317315081,0.12,2000
"33317","PS",1.54052748847213,0.12,2000
"33318","HML",0.943562759088077,0.12,2000
"33319","LS",1.06329591551908,0.12,2000
"33320","PS",0.974784769261196,0.12,2000
"33321","HML",1.04295685873447,0.12,2000
"33322","LS",0.962441552386616,0.12,2000
"33323","PS",1.08725671912172,0.12,2000
"33324","HML",0.978535908192854,0.12,2000
"33325","LS",1.07659388270447,0.12,2000
"33326","PS",1.03149366813032,0.12,2000
"33327","HML",1.10774483845952,0.12,2000
"33328","LS",1.06374062366931,0.12,2000
